workerid,img_order,kind,selection,id,type,order,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
26,"[u'bad', u'good']",critical,target,hammer,looks like,11,ENGLISH ,2,Male,24,NONE,NONE,Yes,1,3,Windows,768,1364,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,33NF62TLXK12GH0LWRO0CYHXL9JKJG,26,Submitted,Thu Nov 29 02:55:23 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 10:15:23 PST 2018,,,,,,[],"""symmetric""",3.5063333333333335
26,null,control,right,control_3,left,12,ENGLISH ,2,Male,24,NONE,NONE,Yes,1,3,Windows,768,1364,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,33NF62TLXK12GH0LWRO0CYHXL9JKJG,26,Submitted,Thu Nov 29 02:55:23 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 10:15:23 PST 2018,,,,,,[],"""symmetric""",3.5063333333333335
26,"[u'bad', u'good']",critical,competitor,cake,looks like,13,ENGLISH ,2,Male,24,NONE,NONE,Yes,1,3,Windows,768,1364,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,33NF62TLXK12GH0LWRO0CYHXL9JKJG,26,Submitted,Thu Nov 29 02:55:23 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 10:15:23 PST 2018,,,,,,[],"""symmetric""",3.5063333333333335
26,"[u'bad', u'good']",critical,target,cat,looks like,14,ENGLISH ,2,Male,24,NONE,NONE,Yes,1,3,Windows,768,1364,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,33NF62TLXK12GH0LWRO0CYHXL9JKJG,26,Submitted,Thu Nov 29 02:55:23 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 10:15:23 PST 2018,,,,,,[],"""symmetric""",3.5063333333333335
26,"[u'bad', u'good']",critical,competitor,rainbow,looks like,15,ENGLISH ,2,Male,24,NONE,NONE,Yes,1,3,Windows,768,1364,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,33NF62TLXK12GH0LWRO0CYHXL9JKJG,26,Submitted,Thu Nov 29 02:55:23 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 10:15:23 PST 2018,,,,,,[],"""symmetric""",3.5063333333333335
26,"[u'bad', u'good']",critical,target,wheel,looks like,16,ENGLISH ,2,Male,24,NONE,NONE,Yes,1,3,Windows,768,1364,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,33NF62TLXK12GH0LWRO0CYHXL9JKJG,26,Submitted,Thu Nov 29 02:55:23 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 10:15:23 PST 2018,,,,,,[],"""symmetric""",3.5063333333333335
26,"[u'good', u'bad']",critical,target,shark,looks like,17,ENGLISH ,2,Male,24,NONE,NONE,Yes,1,3,Windows,768,1364,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,33NF62TLXK12GH0LWRO0CYHXL9JKJG,26,Submitted,Thu Nov 29 02:55:23 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 10:15:23 PST 2018,,,,,,[],"""symmetric""",3.5063333333333335
26,"[u'bad', u'good']",critical,competitor,sailboat,looks like,18,ENGLISH ,2,Male,24,NONE,NONE,Yes,1,3,Windows,768,1364,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,33NF62TLXK12GH0LWRO0CYHXL9JKJG,26,Submitted,Thu Nov 29 02:55:23 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 10:15:23 PST 2018,,,,,,[],"""symmetric""",3.5063333333333335
26,"[u'bad', u'good']",critical,target,tadpole,looks like,19,ENGLISH ,2,Male,24,NONE,NONE,Yes,1,3,Windows,768,1364,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,33NF62TLXK12GH0LWRO0CYHXL9JKJG,26,Submitted,Thu Nov 29 02:55:23 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 10:15:23 PST 2018,,,,,,[],"""symmetric""",3.5063333333333335
26,"[u'good', u'bad']",critical,target,zebra,looks like,20,ENGLISH ,2,Male,24,NONE,NONE,Yes,1,3,Windows,768,1364,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,33NF62TLXK12GH0LWRO0CYHXL9JKJG,26,Submitted,Thu Nov 29 02:55:23 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 10:15:23 PST 2018,,,,,,[],"""symmetric""",3.5063333333333335
26,"[u'bad', u'good']",critical,target,waspsnest,looks like,21,ENGLISH ,2,Male,24,NONE,NONE,Yes,1,3,Windows,768,1364,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,33NF62TLXK12GH0LWRO0CYHXL9JKJG,26,Submitted,Thu Nov 29 02:55:23 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 10:15:23 PST 2018,,,,,,[],"""symmetric""",3.5063333333333335
26,"[u'bad', u'good']",critical,competitor,railroad,looks like,22,ENGLISH ,2,Male,24,NONE,NONE,Yes,1,3,Windows,768,1364,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,33NF62TLXK12GH0LWRO0CYHXL9JKJG,26,Submitted,Thu Nov 29 02:55:23 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 10:15:23 PST 2018,,,,,,[],"""symmetric""",3.5063333333333335
26,"[u'good', u'bad']",critical,competitor,reindeer,looks like,23,ENGLISH ,2,Male,24,NONE,NONE,Yes,1,3,Windows,768,1364,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,33NF62TLXK12GH0LWRO0CYHXL9JKJG,26,Submitted,Thu Nov 29 02:55:23 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 10:15:23 PST 2018,,,,,,[],"""symmetric""",3.5063333333333335
26,"[u'good', u'bad']",critical,target,sundial,looks like,24,ENGLISH ,2,Male,24,NONE,NONE,Yes,1,3,Windows,768,1364,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,33NF62TLXK12GH0LWRO0CYHXL9JKJG,26,Submitted,Thu Nov 29 02:55:23 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 10:15:23 PST 2018,,,,,,[],"""symmetric""",3.5063333333333335
26,"[u'bad', u'good']",critical,competitor,spoon,looks like,25,ENGLISH ,2,Male,24,NONE,NONE,Yes,1,3,Windows,768,1364,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,33NF62TLXK12GH0LWRO0CYHXL9JKJG,26,Submitted,Thu Nov 29 02:55:23 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 10:15:23 PST 2018,,,,,,[],"""symmetric""",3.5063333333333335
26,null,control,left,control_1,left,26,ENGLISH ,2,Male,24,NONE,NONE,Yes,1,3,Windows,768,1364,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,33NF62TLXK12GH0LWRO0CYHXL9JKJG,26,Submitted,Thu Nov 29 02:55:23 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 10:15:23 PST 2018,,,,,,[],"""symmetric""",3.5063333333333335
26,"[u'bad', u'good']",critical,target,skateboard,looks like,27,ENGLISH ,2,Male,24,NONE,NONE,Yes,1,3,Windows,768,1364,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,33NF62TLXK12GH0LWRO0CYHXL9JKJG,26,Submitted,Thu Nov 29 02:55:23 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 10:15:23 PST 2018,,,,,,[],"""symmetric""",3.5063333333333335
26,null,control,right,control_4,right,28,ENGLISH ,2,Male,24,NONE,NONE,Yes,1,3,Windows,768,1364,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,33NF62TLXK12GH0LWRO0CYHXL9JKJG,26,Submitted,Thu Nov 29 02:55:23 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 10:15:23 PST 2018,,,,,,[],"""symmetric""",3.5063333333333335
27,"[u'bad', u'good']",critical,competitor,hammer,looks like,1,english,2,Male,68,no,good study thanks,Confused,.85,2,Windows,615,1093,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3R8YZBNQ9IHV7PXE8NJ05UOXTKBQ77,27,Submitted,Thu Nov 29 03:09:10 PST 2018,Wed Nov 28 10:18:00 PST 2018,Wed Nov 28 10:29:10 PST 2018,,,,,,[],"""nottarget""",3.637566666666667
27,"[u'good', u'bad']",critical,target,panda,looks like,2,english,2,Male,68,no,good study thanks,Confused,.85,2,Windows,615,1093,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3R8YZBNQ9IHV7PXE8NJ05UOXTKBQ77,27,Submitted,Thu Nov 29 03:09:10 PST 2018,Wed Nov 28 10:18:00 PST 2018,Wed Nov 28 10:29:10 PST 2018,,,,,,[],"""nottarget""",3.637566666666667
27,"[u'good', u'bad']",critical,target,baseball,looks like,3,english,2,Male,68,no,good study thanks,Confused,.85,2,Windows,615,1093,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3R8YZBNQ9IHV7PXE8NJ05UOXTKBQ77,27,Submitted,Thu Nov 29 03:09:10 PST 2018,Wed Nov 28 10:18:00 PST 2018,Wed Nov 28 10:29:10 PST 2018,,,,,,[],"""nottarget""",3.637566666666667
27,"[u'bad', u'good']",critical,target,monkey,looks like,4,english,2,Male,68,no,good study thanks,Confused,.85,2,Windows,615,1093,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3R8YZBNQ9IHV7PXE8NJ05UOXTKBQ77,27,Submitted,Thu Nov 29 03:09:10 PST 2018,Wed Nov 28 10:18:00 PST 2018,Wed Nov 28 10:29:10 PST 2018,,,,,,[],"""nottarget""",3.637566666666667
27,"[u'bad', u'good']",critical,competitor,cat,looks like,5,english,2,Male,68,no,good study thanks,Confused,.85,2,Windows,615,1093,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3R8YZBNQ9IHV7PXE8NJ05UOXTKBQ77,27,Submitted,Thu Nov 29 03:09:10 PST 2018,Wed Nov 28 10:18:00 PST 2018,Wed Nov 28 10:29:10 PST 2018,,,,,,[],"""nottarget""",3.637566666666667
27,"[u'good', u'bad']",critical,competitor,mouse,looks like,6,english,2,Male,68,no,good study thanks,Confused,.85,2,Windows,615,1093,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3R8YZBNQ9IHV7PXE8NJ05UOXTKBQ77,27,Submitted,Thu Nov 29 03:09:10 PST 2018,Wed Nov 28 10:18:00 PST 2018,Wed Nov 28 10:29:10 PST 2018,,,,,,[],"""nottarget""",3.637566666666667
27,null,control,right,control_2,right,7,english,2,Male,68,no,good study thanks,Confused,.85,2,Windows,615,1093,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3R8YZBNQ9IHV7PXE8NJ05UOXTKBQ77,27,Submitted,Thu Nov 29 03:09:10 PST 2018,Wed Nov 28 10:18:00 PST 2018,Wed Nov 28 10:29:10 PST 2018,,,,,,[],"""nottarget""",3.637566666666667
27,null,control,right,control_4,right,8,english,2,Male,68,no,good study thanks,Confused,.85,2,Windows,615,1093,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3R8YZBNQ9IHV7PXE8NJ05UOXTKBQ77,27,Submitted,Thu Nov 29 03:09:10 PST 2018,Wed Nov 28 10:18:00 PST 2018,Wed Nov 28 10:29:10 PST 2018,,,,,,[],"""nottarget""",3.637566666666667
27,"[u'good', u'bad']",critical,competitor,horse,looks like,9,english,2,Male,68,no,good study thanks,Confused,.85,2,Windows,615,1093,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3R8YZBNQ9IHV7PXE8NJ05UOXTKBQ77,27,Submitted,Thu Nov 29 03:09:10 PST 2018,Wed Nov 28 10:18:00 PST 2018,Wed Nov 28 10:29:10 PST 2018,,,,,,[],"""nottarget""",3.637566666666667
27,"[u'bad', u'good']",critical,target,hedgehog,looks like,10,english,2,Male,68,no,good study thanks,Confused,.85,2,Windows,615,1093,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3R8YZBNQ9IHV7PXE8NJ05UOXTKBQ77,27,Submitted,Thu Nov 29 03:09:10 PST 2018,Wed Nov 28 10:18:00 PST 2018,Wed Nov 28 10:29:10 PST 2018,,,,,,[],"""nottarget""",3.637566666666667
27,"[u'bad', u'good']",critical,target,cake,looks like,11,english,2,Male,68,no,good study thanks,Confused,.85,2,Windows,615,1093,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3R8YZBNQ9IHV7PXE8NJ05UOXTKBQ77,27,Submitted,Thu Nov 29 03:09:10 PST 2018,Wed Nov 28 10:18:00 PST 2018,Wed Nov 28 10:29:10 PST 2018,,,,,,[],"""nottarget""",3.637566666666667
27,"[u'bad', u'good']",critical,target,flower,looks like,12,english,2,Male,68,no,good study thanks,Confused,.85,2,Windows,615,1093,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3R8YZBNQ9IHV7PXE8NJ05UOXTKBQ77,27,Submitted,Thu Nov 29 03:09:10 PST 2018,Wed Nov 28 10:18:00 PST 2018,Wed Nov 28 10:29:10 PST 2018,,,,,,[],"""nottarget""",3.637566666666667
27,"[u'bad', u'good']",critical,competitor,house,looks like,13,english,2,Male,68,no,good study thanks,Confused,.85,2,Windows,615,1093,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3R8YZBNQ9IHV7PXE8NJ05UOXTKBQ77,27,Submitted,Thu Nov 29 03:09:10 PST 2018,Wed Nov 28 10:18:00 PST 2018,Wed Nov 28 10:29:10 PST 2018,,,,,,[],"""nottarget""",3.637566666666667
27,"[u'good', u'bad']",critical,competitor,rabbit,looks like,14,english,2,Male,68,no,good study thanks,Confused,.85,2,Windows,615,1093,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3R8YZBNQ9IHV7PXE8NJ05UOXTKBQ77,27,Submitted,Thu Nov 29 03:09:10 PST 2018,Wed Nov 28 10:18:00 PST 2018,Wed Nov 28 10:29:10 PST 2018,,,,,,[],"""nottarget""",3.637566666666667
